,municipio_id,fecha,daystage,cielo,prob._precip.__(%),prob._de_nieve_(%),prob._de_tormenta_(%),dirección_viento,temp._(°c),sen._térmica_(°c),racha_máx._(km/h),precipitación_(mm),nieve_(mm),humedad_relativa_(%),velocidad_del_viento
558,gargantilla-del-lozoya-y-pinilla-de-buitrago,2024-08-29,mediodia,Nubes altas,Muy alta,Baja,Alta,SE,22.0,22.0,24.0,0.0,0.0,69.0,4.0
559,gargantilla-del-lozoya-y-pinilla-de-buitrago,2024-08-29,tarde,Nubes altas,Muy alta,Baja,Muy alta,['S' 'SE'],22.83,22.83,30.5,0.02,0.0,57.0,16.5
560,gargantilla-del-lozoya-y-pinilla-de-buitrago,2024-08-29,noche,Nubes altas,Muy alta,Baja,Alta,NO,17.8,17.8,12.2,0.0,0.0,57.0,8.2
561,gargantilla-del-lozoya-y-pinilla-de-buitrago,2024-08-30,madrugada,Poco nuboso,Baja,Baja,Baja,NO,14.17,14.17,10.17,0.05,0.0,90.5,5.67
562,gargantilla-del-lozoya-y-pinilla-de-buitrago,2024-08-30,mediodia,Cubierto,Muy alta,Baja,Alta,NO,16.29,16.29,17.86,2.29,0.0,91.71,7.14
563,gargantilla-del-lozoya-y-pinilla-de-buitrago,2024-08-30,tarde,Nubes altas,Muy alta,Baja,Alta,['E' 'S'],25.33,25.33,13.33,0.18,0.0,50.83,6.17
564,gargantilla-del-lozoya-y-pinilla-de-buitrago,2024-08-30,noche,Poco nuboso,Baja,Baja,Baja,NO,20.8,20.8,10.6,0.0,0.0,65.6,7.6
565,gargantilla-del-lozoya-y-pinilla-de-buitrago,2024-08-31,madrugada,Poco nuboso,Baja,Baja,Baja,O,14.83,14.83,7.83,0.0,0.0,96.0,5.17
566,gargantilla-del-lozoya-y-pinilla-de-buitrago,2024-08-31,mediodia,['Nubes altas' 'Poco nuboso'],Baja,Baja,Baja,['NE' 'NO'],14.0,14.0,4.5,0.0,0.0,98.5,4.0
567,gascones,2024-08-29,mediodia,Nuboso,Muy alta,Baja,Alta,S,23.0,23.0,23.0,0.0,0.0,68.0,8.0
568,gascones,2024-08-29,tarde,Nubes altas,Muy alta,Baja,Muy alta,S,23.83,23.83,29.0,0.02,0.0,57.17,15.5
569,gascones,2024-08-29,noche,Nubes altas,Muy alta,Baja,Alta,NE,18.8,18.8,14.8,0.0,0.0,58.6,7.6
570,gascones,2024-08-30,madrugada,Muy nuboso,Baja,Baja,Baja,NO,14.67,14.67,9.17,0.2,0.0,89.67,4.67
571,gascones,2024-08-30,mediodia,['Cielo despejado' 'Cubierto' 'Cubierto con lluvia'],Muy alta,Baja,Alta,NO,16.29,16.29,16.86,2.14,0.0,91.71,7.43
572,gascones,2024-08-30,tarde,Nubes altas,Muy alta,Baja,Alta,S,26.33,26.33,13.17,0.35,0.0,48.17,5.5
573,gascones,2024-08-30,noche,Nubes altas,Baja,Baja,Baja,['N' 'S'],21.6,21.6,8.4,0.0,0.0,69.4,6.6
574,gascones,2024-08-31,madrugada,Cielo despejado,Baja,Baja,Baja,['NE' 'NO'],15.17,15.17,5.17,0.0,0.0,95.67,3.0
575,gascones,2024-08-31,mediodia,['Nubes altas' 'Poco nuboso'],Baja,Baja,Baja,['N' 'NO'],13.5,13.5,9.0,0.0,0.0,95.0,5.5
576,getafe,2024-08-29,mediodia,Intervalos nubosos con lluvia escasa,Muy alta,Baja,Alta,E,25.0,25.0,18.0,0.1,0.0,58.0,9.0
577,getafe,2024-08-29,tarde,Cubierto,Muy alta,Baja,Alta,E,26.67,26.83,21.33,0.12,0.0,50.83,7.0
578,getafe,2024-08-29,noche,Nuboso con lluvia escasa,Muy alta,Baja,Alta,N,20.6,20.6,20.2,0.08,0.0,71.0,12.8
579,getafe,2024-08-30,madrugada,Muy nuboso,Baja,Baja,Baja,NE,18.5,18.5,23.17,0.03,0.0,87.83,13.17
580,getafe,2024-08-30,mediodia,Muy nuboso,Muy alta,Baja,Baja,NE,20.57,20.57,25.0,0.0,0.0,86.71,14.0
581,getafe,2024-08-30,tarde,Cubierto,Muy alta,Baja,Media,NE,28.0,28.33,27.5,0.0,0.0,51.17,16.5
582,getafe,2024-08-30,noche,Nubes altas,Baja,Baja,Baja,NE,23.4,23.4,16.2,0.0,0.0,77.2,10.6
583,getafe,2024-08-31,madrugada,Cubierto,Baja,Baja,Baja,E,19.83,19.83,18.67,0.0,0.0,79.83,12.17
584,getafe,2024-08-31,mediodia,['Cielo despejado' 'Nubes altas'],Baja,Baja,Baja,NE,18.0,18.0,10.5,0.0,0.0,84.5,7.0
585,grinon,2024-08-29,mediodia,Muy nuboso con lluvia escasa,Alta,Baja,Alta,E,25.0,25.0,16.0,0.1,0.0,52.0,8.0
586,grinon,2024-08-29,tarde,Cubierto,Muy alta,Baja,Alta,['E' 'SE'],26.83,26.83,22.17,0.18,0.0,45.0,8.17
587,grinon,2024-08-29,noche,Poco nuboso,Muy alta,Baja,Alta,NE,20.6,20.6,25.4,0.02,0.0,80.6,15.4
588,grinon,2024-08-30,madrugada,Cubierto,Baja,Baja,Baja,NE,18.0,18.0,28.0,0.02,0.0,96.0,18.33
589,grinon,2024-08-30,mediodia,Cubierto,Muy alta,Baja,Baja,NE,20.14,20.14,28.71,0.0,0.0,89.29,19.29
590,grinon,2024-08-30,tarde,"['Cielo despejado' 'Cubierto' 'Intervalos nubosos con lluvia escasa'
 'Muy nuboso' 'Nubes altas' 'Nuboso']",Muy alta,Baja,Media,NE,28.33,28.5,30.67,0.02,0.0,50.0,19.5
591,grinon,2024-08-30,noche,Nubes altas,Baja,Baja,Baja,E,24.6,24.8,24.0,0.02,0.0,62.0,14.8
592,grinon,2024-08-31,madrugada,Muy nuboso,Baja,Baja,Baja,E,19.5,19.5,27.33,0.0,0.0,76.0,18.83
593,grinon,2024-08-31,mediodia,['Cielo despejado' 'Nubes altas'],Baja,Baja,Baja,['E' 'NE'],18.0,18.0,14.5,0.0,0.0,79.0,11.0
594,guadalix-de-la-sierra,2024-08-29,mediodia,Nubes altas,Muy alta,Baja,Alta,E,22.0,22.0,19.0,0.0,0.0,72.0,8.0
595,guadalix-de-la-sierra,2024-08-29,tarde,Nubes altas,Muy alta,Baja,Alta,S,24.5,24.5,33.17,0.08,0.0,57.0,11.0
596,guadalix-de-la-sierra,2024-08-29,noche,Muy nuboso,Muy alta,Baja,Alta,N,19.4,19.4,16.2,0.0,0.0,61.8,13.2
597,guadalix-de-la-sierra,2024-08-30,madrugada,"['Cubierto' 'Cubierto con lluvia' 'Cubierto con lluvia escasa'
 'Intervalos nubosos' 'Muy nuboso' 'Nuboso']",Baja,Baja,Baja,N,16.67,16.67,15.33,1.02,0.0,93.5,9.67
598,guadalix-de-la-sierra,2024-08-30,mediodia,Cubierto,Muy alta,Baja,Media,NE,18.86,18.86,20.71,0.0,0.0,91.71,11.0
599,guadalix-de-la-sierra,2024-08-30,tarde,Intervalos nubosos con lluvia escasa,Muy alta,Baja,Alta,['NE' 'NO' 'O' 'S' 'SE' 'SO'],27.0,27.0,14.5,0.08,0.0,47.33,8.33
600,guadalix-de-la-sierra,2024-08-30,noche,Poco nuboso,Media,Baja,Media,N,22.2,22.2,8.2,0.02,0.0,71.6,5.6
601,guadalix-de-la-sierra,2024-08-31,madrugada,Cielo despejado,Baja,Baja,Baja,['N' 'NE'],18.17,18.17,9.83,0.0,0.0,89.5,6.0
602,guadalix-de-la-sierra,2024-08-31,mediodia,['Cielo despejado' 'Nubes altas'],Baja,Baja,Baja,['NO' 'O'],17.0,17.0,6.0,0.0,0.0,87.0,5.5
603,guadarrama,2024-08-29,mediodia,Muy nuboso,Muy alta,Baja,Alta,E,23.0,23.0,27.0,0.0,0.0,67.0,5.0
604,guadarrama,2024-08-29,tarde,Cubierto,Muy alta,Baja,Alta,['S' 'SE'],24.5,24.5,31.0,0.02,0.0,51.67,14.17
605,guadarrama,2024-08-29,noche,Intervalos nubosos con lluvia escasa,Muy alta,Baja,Alta,O,18.6,18.6,13.0,0.08,0.0,63.2,6.2
606,guadarrama,2024-08-30,madrugada,Nubes altas,Baja,Baja,Baja,O,16.33,16.33,10.33,0.03,0.0,78.33,5.67
607,guadarrama,2024-08-30,mediodia,['Cubierto' 'Poco nuboso'],Muy alta,Baja,Media,['NO' 'O' 'SE'],19.14,19.14,20.14,0.71,0.0,84.43,6.14
608,guadarrama,2024-08-30,tarde,Nubes altas,Muy alta,Baja,Alta,SE,26.83,26.83,17.0,0.35,0.0,48.17,7.83
609,guadarrama,2024-08-30,noche,Poco nuboso,Baja,Baja,Baja,O,21.8,21.8,11.2,0.02,0.0,64.8,5.6
610,guadarrama,2024-08-31,madrugada,Cubierto,Baja,Baja,Baja,S,17.67,17.67,7.17,0.0,0.0,87.0,2.33
611,guadarrama,2024-08-31,mediodia,['Cielo despejado' 'Nubes altas'],Baja,Baja,Baja,O,17.0,17.0,11.0,0.0,0.0,83.5,7.0
612,hiruela-la,2024-08-29,mediodia,Cubierto,Muy alta,Baja,Alta,SO,20.0,20.0,17.0,0.0,0.0,81.0,7.0
613,hiruela-la,2024-08-29,tarde,['Cubierto' 'Nubes altas'],Muy alta,Baja,Muy alta,S,21.33,21.33,22.17,0.02,0.0,66.83,9.17
614,hiruela-la,2024-08-29,noche,Nubes altas,Muy alta,Baja,Alta,E,17.6,17.6,15.2,0.0,0.0,61.0,9.0
615,hiruela-la,2024-08-30,madrugada,Poco nuboso,Baja,Baja,Baja,['E' 'NE'],14.5,14.5,17.67,0.62,0.0,93.17,8.33
616,hiruela-la,2024-08-30,mediodia,Cubierto,Muy alta,Baja,Media,E,16.0,16.0,17.57,0.0,0.0,92.43,9.57
617,hiruela-la,2024-08-30,tarde,Nubes altas,Muy alta,Baja,Alta,SO,24.5,24.5,15.17,0.02,0.0,48.17,7.67
618,hiruela-la,2024-08-30,noche,Poco nuboso,Baja,Baja,Baja,E,19.8,19.8,12.0,0.0,0.0,69.8,6.4
619,hiruela-la,2024-08-31,madrugada,Cielo despejado,Baja,Baja,Baja,E,15.17,15.17,9.33,0.0,0.0,85.5,6.17
620,hiruela-la,2024-08-31,mediodia,['Cielo despejado' 'Nubes altas'],Baja,Baja,Baja,E,13.5,13.5,11.0,0.0,0.0,85.5,6.5
621,horcajo-de-la-sierra-aoslos,2024-08-29,mediodia,Cubierto,Muy alta,Baja,Alta,S,23.0,23.0,23.0,0.0,0.0,68.0,8.0
622,horcajo-de-la-sierra-aoslos,2024-08-29,tarde,Nubes altas,Muy alta,Baja,Muy alta,S,24.0,24.0,29.0,0.02,0.0,57.17,15.5
623,horcajo-de-la-sierra-aoslos,2024-08-29,noche,Nubes altas,Muy alta,Baja,Alta,NE,19.6,19.6,14.8,0.0,0.0,58.6,7.6
624,horcajo-de-la-sierra-aoslos,2024-08-30,madrugada,['Muy nuboso' 'Poco nuboso'],Baja,Baja,Baja,NO,15.17,15.17,9.17,0.2,0.0,89.67,4.67
625,horcajo-de-la-sierra-aoslos,2024-08-30,mediodia,['Cielo despejado' 'Cubierto' 'Cubierto con lluvia'],Muy alta,Baja,Alta,NO,17.14,17.14,16.86,2.14,0.0,91.71,7.43
626,horcajo-de-la-sierra-aoslos,2024-08-30,tarde,Nubes altas,Muy alta,Baja,Alta,S,26.33,26.33,13.17,0.35,0.0,48.17,5.5
627,horcajo-de-la-sierra-aoslos,2024-08-30,noche,Nubes altas,Baja,Baja,Baja,['N' 'S'],22.4,22.4,8.4,0.0,0.0,69.4,6.6
628,horcajo-de-la-sierra-aoslos,2024-08-31,madrugada,Cielo despejado,Baja,Baja,Baja,['NE' 'NO'],16.0,16.0,5.17,0.0,0.0,95.67,3.0
629,horcajo-de-la-sierra-aoslos,2024-08-31,mediodia,['Nubes altas' 'Poco nuboso'],Baja,Baja,Baja,['N' 'NO'],14.5,14.5,9.0,0.0,0.0,95.0,5.5
630,horcajuelo-de-la-sierra,2024-08-29,mediodia,Cubierto,Muy alta,Baja,Alta,SO,22.0,22.0,19.0,0.0,0.0,77.0,7.0
631,horcajuelo-de-la-sierra,2024-08-29,tarde,Nubes altas,Muy alta,Baja,Muy alta,S,22.67,22.67,25.83,0.02,0.0,62.5,11.83
632,horcajuelo-de-la-sierra,2024-08-29,noche,Nubes altas,Muy alta,Baja,Alta,['E' 'NE'],18.8,18.8,14.8,0.0,0.0,59.6,8.4
633,horcajuelo-de-la-sierra,2024-08-30,madrugada,"['Cubierto' 'Cubierto con lluvia escasa' 'Intervalos nubosos'
 'Muy nuboso con lluvia' 'Nuboso' 'Poco nuboso']",Baja,Baja,Baja,['E' 'NE'],15.0,15.0,13.33,0.47,0.0,94.17,6.33
634,horcajuelo-de-la-sierra,2024-08-30,mediodia,['Cielo despejado' 'Cubierto' 'Cubierto con lluvia'],Muy alta,Baja,Alta,NE,16.57,16.57,18.0,2.71,0.0,93.0,9.14
635,horcajuelo-de-la-sierra,2024-08-30,tarde,Nubes altas,Muy alta,Baja,Alta,['E' 'NE' 'NO' 'O' 'S' 'SO'],25.67,25.67,14.5,0.18,0.0,48.33,7.83
636,horcajuelo-de-la-sierra,2024-08-30,noche,['Cielo despejado' 'Cubierto' 'Muy nuboso' 'Nubes altas' 'Poco nuboso'],Baja,Baja,Baja,NE,21.4,21.4,9.6,0.0,0.0,71.2,6.4
637,horcajuelo-de-la-sierra,2024-08-31,madrugada,Cielo despejado,Baja,Baja,Baja,NE,15.83,15.83,8.67,0.0,0.0,92.5,5.0
638,horcajuelo-de-la-sierra,2024-08-31,mediodia,['Nubes altas' 'Poco nuboso'],Baja,Baja,Baja,['E' 'NE'],14.5,14.5,11.5,0.0,0.0,92.0,7.0
639,hoyo-de-manzanares,2024-08-29,mediodia,Intervalos nubosos con lluvia escasa,Muy alta,Baja,Alta,E,23.0,23.0,25.0,0.1,0.0,67.0,13.0
640,hoyo-de-manzanares,2024-08-29,tarde,Cubierto,Muy alta,Baja,Alta,['E' 'S' 'SE'],24.5,24.5,24.33,0.18,0.0,54.0,10.83
641,hoyo-de-manzanares,2024-08-29,noche,"['Cubierto' 'Cubierto con tormenta y lluvia escasa'
 'Intervalos nubosos con lluvia escasa' 'Nuboso' 'Poco nuboso']",Muy alta,Baja,Alta,['N' 'NO'],18.6,18.6,19.6,0.22,0.0,76.8,10.8
642,hoyo-de-manzanares,2024-08-30,madrugada,['Cubierto' 'Muy nuboso' 'Poco nuboso'],Baja,Baja,Baja,NE,17.0,17.0,30.67,0.0,0.0,81.0,18.0
643,hoyo-de-manzanares,2024-08-30,mediodia,['Cubierto' 'Muy nuboso'],Muy alta,Baja,Media,NE,19.14,19.14,26.86,0.0,0.0,85.57,15.71
644,hoyo-de-manzanares,2024-08-30,tarde,Nubes altas,Muy alta,Baja,Alta,E,26.0,26.0,24.17,0.02,0.0,44.0,9.83
645,hoyo-de-manzanares,2024-08-30,noche,Poco nuboso,Media,Baja,Media,NE,21.2,21.2,20.8,0.0,0.0,65.4,13.0
646,hoyo-de-manzanares,2024-08-31,madrugada,['Muy nuboso' 'Poco nuboso'],Baja,Baja,Baja,NE,18.33,18.33,20.0,0.0,0.0,80.33,10.83
647,hoyo-de-manzanares,2024-08-31,mediodia,['Nubes altas' 'Poco nuboso'],Baja,Baja,Baja,N,17.0,17.0,9.0,0.0,0.0,81.5,11.0
648,humanes-de-madrid,2024-08-29,mediodia,Nuboso con lluvia escasa,Muy alta,Baja,Alta,E,25.0,25.0,17.0,0.1,0.0,56.0,9.0
649,humanes-de-madrid,2024-08-29,tarde,Cubierto,Muy alta,Baja,Alta,['NE' 'SE'],26.67,26.83,19.33,0.07,0.0,49.0,7.33
650,humanes-de-madrid,2024-08-29,noche,Nuboso con lluvia escasa,Muy alta,Baja,Alta,NE,19.8,19.8,25.0,0.08,0.0,73.6,14.8
651,humanes-de-madrid,2024-08-30,madrugada,Cubierto,Baja,Baja,Baja,NE,18.0,18.0,28.17,0.03,0.0,91.0,17.67
652,humanes-de-madrid,2024-08-30,mediodia,['Cubierto' 'Muy nuboso'],Muy alta,Baja,Baja,NE,20.0,20.0,28.43,0.0,0.0,87.86,18.0
653,humanes-de-madrid,2024-08-30,tarde,Nuboso,Muy alta,Baja,Media,NE,28.0,28.5,29.17,0.0,0.0,51.33,18.67
654,humanes-de-madrid,2024-08-30,noche,['Nubes altas' 'Poco nuboso'],Baja,Baja,Baja,NE,24.2,24.4,17.0,0.0,0.0,75.2,11.6
655,humanes-de-madrid,2024-08-31,madrugada,['Muy nuboso' 'Poco nuboso'],Baja,Baja,Baja,E,19.33,19.33,22.67,0.0,0.0,81.5,15.0
656,humanes-de-madrid,2024-08-31,mediodia,['Cielo despejado' 'Nubes altas'],Baja,Baja,Baja,NE,18.0,18.0,12.5,0.0,0.0,84.5,10.0
657,leganes,2024-08-29,mediodia,Intervalos nubosos con lluvia escasa,Muy alta,Baja,Alta,E,25.0,25.0,17.0,0.1,0.0,56.0,9.0
658,leganes,2024-08-29,tarde,Cubierto,Muy alta,Baja,Alta,['NE' 'SE'],26.33,26.5,19.33,0.07,0.0,49.0,7.33
659,leganes,2024-08-29,noche,Cubierto con lluvia escasa,Muy alta,Baja,Alta,NE,20.2,20.2,25.0,0.08,0.0,73.6,14.8
660,leganes,2024-08-30,madrugada,Cubierto,Baja,Baja,Baja,NE,18.17,18.17,28.17,0.03,0.0,91.0,17.67
661,leganes,2024-08-30,mediodia,['Cubierto' 'Muy nuboso'],Muy alta,Baja,Baja,NE,20.29,20.29,28.43,0.0,0.0,87.86,18.0
662,leganes,2024-08-30,tarde,Poco nuboso,Muy alta,Baja,Media,NE,27.83,28.33,29.17,0.0,0.0,51.33,18.67
663,leganes,2024-08-30,noche,['Nubes altas' 'Poco nuboso'],Baja,Baja,Baja,NE,23.2,23.2,17.0,0.0,0.0,75.2,11.6
664,leganes,2024-08-31,madrugada,['Cubierto' 'Poco nuboso'],Baja,Baja,Baja,E,19.33,19.33,22.67,0.0,0.0,81.5,15.0
665,leganes,2024-08-31,mediodia,['Cielo despejado' 'Nubes altas'],Baja,Baja,Baja,NE,18.0,18.0,12.5,0.0,0.0,84.5,10.0
666,loeches,2024-08-29,mediodia,Intervalos nubosos con lluvia escasa,Muy alta,Baja,Alta,E,26.0,26.0,19.0,0.1,0.0,57.0,9.0
667,loeches,2024-08-29,tarde,Muy nuboso,Muy alta,Baja,Muy alta,S,27.33,27.33,31.17,0.02,0.0,44.83,15.17
668,loeches,2024-08-29,noche,Muy nuboso con lluvia escasa,Muy alta,Baja,Alta,N,21.4,21.4,26.4,0.38,0.0,74.6,18.4
669,loeches,2024-08-30,madrugada,Poco nuboso,Baja,Baja,Baja,['N' 'NE'],18.17,18.17,19.5,0.0,0.0,98.33,14.0
670,loeches,2024-08-30,mediodia,['Cubierto' 'Muy nuboso'],Muy alta,Baja,Baja,NE,20.14,20.14,33.14,0.0,0.0,87.86,16.71
671,loeches,2024-08-30,tarde,['Nuboso' 'Poco nuboso'],Muy alta,Baja,Alta,NE,28.5,30.0,22.0,0.0,0.0,56.17,16.0
672,loeches,2024-08-30,noche,Nubes altas,Baja,Baja,Baja,NE,23.2,23.2,12.0,0.02,0.0,82.8,8.2
673,loeches,2024-08-31,madrugada,Cubierto,Baja,Baja,Baja,N,19.33,19.33,12.33,0.0,0.0,87.0,6.5
674,loeches,2024-08-31,mediodia,['Cubierto' 'Poco nuboso'],Baja,Baja,Baja,['E' 'NE'],17.0,17.0,15.0,0.0,0.0,97.0,8.5
675,lozoya,2024-08-29,mediodia,Nubes altas,Muy alta,Baja,Alta,E,23.0,23.0,23.0,0.0,0.0,64.0,6.0
676,lozoya,2024-08-29,tarde,['Nubes altas' 'Nuboso'],Muy alta,Baja,Alta,S,23.83,23.83,33.17,0.02,0.0,51.0,13.33
677,lozoya,2024-08-29,noche,Cielo despejado,Muy alta,Baja,Media,NO,18.0,18.0,10.8,0.02,0.0,60.2,8.0
678,lozoya,2024-08-30,madrugada,Poco nuboso,Baja,Baja,Baja,NO,14.0,14.0,12.33,0.0,0.0,86.33,5.67
679,lozoya,2024-08-30,mediodia,['Cielo despejado' 'Cubierto' 'Cubierto con lluvia'],Muy alta,Baja,Alta,NO,16.57,16.57,16.43,2.0,0.0,86.0,5.71
680,lozoya,2024-08-30,tarde,Nubes altas,Muy alta,Baja,Alta,['S' 'SE'],26.0,26.0,16.17,0.53,0.0,44.17,7.5
681,lozoya,2024-08-30,noche,['Cielo despejado' 'Poco nuboso'],Baja,Baja,Baja,NO,21.4,21.4,10.6,0.0,0.0,58.0,5.6
682,lozoya,2024-08-31,madrugada,Poco nuboso,Baja,Baja,Baja,N,14.67,14.67,11.67,0.0,0.0,88.83,5.5
683,lozoya,2024-08-31,mediodia,['Nubes altas' 'Poco nuboso'],Baja,Baja,Baja,['NO' 'O'],14.0,14.0,11.5,0.0,0.0,87.5,7.0
684,lozoyuela-navas-sieteiglesias,2024-08-29,mediodia,Cubierto,Muy alta,Baja,Alta,SE,22.0,22.0,24.0,0.0,0.0,73.0,8.0
685,lozoyuela-navas-sieteiglesias,2024-08-29,tarde,Nubes altas,Muy alta,Baja,Muy alta,S,23.33,23.33,31.5,0.0,0.0,61.83,15.83
686,lozoyuela-navas-sieteiglesias,2024-08-29,noche,Nubes altas,Muy alta,Baja,Alta,S,19.0,19.0,10.4,0.06,0.0,62.0,5.0
687,lozoyuela-navas-sieteiglesias,2024-08-30,madrugada,Muy nuboso,Baja,Baja,Baja,NO,15.0,15.0,12.17,0.83,0.0,96.0,5.83
688,lozoyuela-navas-sieteiglesias,2024-08-30,mediodia,['Cielo despejado' 'Cubierto' 'Cubierto con lluvia'],Muy alta,Baja,Alta,O,17.0,17.0,20.0,1.57,0.0,90.43,8.43
689,lozoyuela-navas-sieteiglesias,2024-08-30,tarde,Nubes altas,Muy alta,Baja,Alta,S,26.33,26.33,18.33,0.35,0.0,45.17,9.5
690,lozoyuela-navas-sieteiglesias,2024-08-30,noche,Poco nuboso,Media,Baja,Media,O,21.8,21.8,6.6,0.0,0.0,72.4,4.6
691,lozoyuela-navas-sieteiglesias,2024-08-31,madrugada,Poco nuboso,Baja,Baja,Baja,O,16.67,16.67,6.33,0.0,0.0,97.17,2.17
692,lozoyuela-navas-sieteiglesias,2024-08-31,mediodia,['Nubes altas' 'Poco nuboso'],Baja,Baja,Baja,NO,15.0,15.0,10.5,0.0,0.0,98.5,6.5
693,madarcos,2024-08-29,mediodia,Cubierto,Muy alta,Baja,Alta,S,23.0,23.0,23.0,0.0,0.0,68.0,8.0
694,madarcos,2024-08-29,tarde,Nubes altas,Muy alta,Baja,Muy alta,S,23.67,23.67,29.0,0.02,0.0,57.17,15.5
695,madarcos,2024-08-29,noche,Nubes altas,Muy alta,Baja,Alta,NE,19.6,19.6,14.8,0.0,0.0,58.6,7.6
696,madarcos,2024-08-30,madrugada,Poco nuboso,Baja,Baja,Baja,NO,15.0,15.0,9.17,0.2,0.0,89.67,4.67
697,madarcos,2024-08-30,mediodia,['Cielo despejado' 'Cubierto' 'Cubierto con lluvia'],Muy alta,Baja,Alta,NO,16.86,16.86,16.86,2.14,0.0,91.71,7.43
698,madarcos,2024-08-30,tarde,Nubes altas,Muy alta,Baja,Alta,S,26.83,26.83,13.17,0.35,0.0,48.17,5.5
699,madarcos,2024-08-30,noche,Nubes altas,Baja,Baja,Baja,['N' 'S'],22.2,22.2,8.4,0.0,0.0,69.4,6.6
700,madarcos,2024-08-31,madrugada,Cielo despejado,Baja,Baja,Baja,['NE' 'NO'],15.83,15.83,5.17,0.0,0.0,95.67,3.0
701,madarcos,2024-08-31,mediodia,['Nubes altas' 'Poco nuboso'],Baja,Baja,Baja,['N' 'NO'],14.5,14.5,9.0,0.0,0.0,95.0,5.5
702,madrid,2024-08-29,mediodia,Intervalos nubosos con lluvia escasa,Muy alta,Baja,Alta,E,24.0,24.0,16.0,0.1,0.0,60.0,9.0
703,madrid,2024-08-29,tarde,Cubierto,Muy alta,Baja,Muy alta,['E' 'NO' 'O' 'S' 'SE' 'SO'],26.5,26.67,25.17,0.52,0.0,52.17,6.5
704,madrid,2024-08-29,noche,Poco nuboso,Muy alta,Baja,Alta,['N' 'NE'],20.4,20.4,25.6,0.02,0.0,74.6,17.8
705,madrid,2024-08-30,madrugada,['Cubierto' 'Muy nuboso'],Baja,Baja,Baja,NE,20.0,20.0,29.0,0.0,0.0,87.33,17.0
706,madrid,2024-08-30,mediodia,Muy nuboso,Muy alta,Baja,Baja,NE,21.0,21.0,28.0,0.0,0.0,86.86,16.71
707,madrid,2024-08-30,tarde,['Cielo despejado' 'Muy nuboso'],Muy alta,Baja,Media,NE,27.5,27.83,29.33,0.0,0.0,51.5,16.17
708,madrid,2024-08-30,noche,Nubes altas,Baja,Baja,Baja,NE,22.6,22.6,18.8,0.02,0.0,77.8,11.8
709,madrid,2024-08-31,madrugada,Muy nuboso,Baja,Baja,Baja,E,20.67,20.67,18.5,0.0,0.0,73.67,11.67
710,madrid,2024-08-31,mediodia,['Cielo despejado' 'Nubes altas'],Baja,Baja,Baja,NE,19.5,19.5,20.0,0.0,0.0,82.0,12.0
711,majadahonda,2024-08-29,mediodia,Intervalos nubosos con lluvia escasa,Muy alta,Baja,Alta,E,24.0,24.0,20.0,0.1,0.0,61.0,9.0
712,majadahonda,2024-08-29,tarde,Cubierto,Muy alta,Baja,Alta,SE,25.83,25.83,22.5,0.35,0.0,50.0,10.0
713,majadahonda,2024-08-29,noche,Muy nuboso,Muy alta,Baja,Alta,NE,19.8,19.8,19.6,0.02,0.0,78.6,9.6
714,majadahonda,2024-08-30,madrugada,Muy nuboso,Baja,Baja,Baja,NE,17.33,17.33,25.33,0.0,0.0,92.0,15.5
715,majadahonda,2024-08-30,mediodia,Cubierto,Muy alta,Baja,Baja,NE,20.14,20.14,31.43,0.0,0.0,86.57,17.43
716,majadahonda,2024-08-30,tarde,['Nubes altas' 'Poco nuboso'],Muy alta,Baja,Alta,NE,27.67,28.0,26.5,0.02,0.0,49.33,15.83
717,majadahonda,2024-08-30,noche,Nubes altas,Baja,Baja,Baja,NE,21.2,21.2,17.6,0.0,0.0,78.6,11.6
718,majadahonda,2024-08-31,madrugada,Poco nuboso,Baja,Baja,Baja,NE,18.67,18.67,15.33,0.0,0.0,92.0,9.83
719,majadahonda,2024-08-31,mediodia,['Nubes altas' 'Poco nuboso'],Baja,Baja,Baja,NE,17.5,17.5,8.0,0.0,0.0,90.5,6.0
720,manzanares-el-real,2024-08-29,mediodia,Nubes altas,Muy alta,Baja,Alta,E,23.0,23.0,24.0,0.0,0.0,68.0,10.0
721,manzanares-el-real,2024-08-29,tarde,Cubierto,Muy alta,Baja,Alta,SE,25.17,25.17,28.33,0.03,0.0,55.67,12.17
722,manzanares-el-real,2024-08-29,noche,"['Cubierto' 'Muy nuboso' 'Nubes altas' 'Nuboso con lluvia escasa'
 'Nuboso con tormenta y lluvia escasa']",Muy alta,Baja,Alta,N,19.8,19.8,12.6,0.1,0.0,67.2,6.8
723,manzanares-el-real,2024-08-30,madrugada,['Cubierto' 'Muy nuboso'],Baja,Baja,Baja,NE,16.83,16.83,23.83,0.0,0.0,85.33,12.83
724,manzanares-el-real,2024-08-30,mediodia,Cubierto,Muy alta,Baja,Media,NE,19.43,19.43,25.71,0.0,0.0,86.86,14.43
725,manzanares-el-real,2024-08-30,tarde,Intervalos nubosos con lluvia escasa,Muy alta,Baja,Alta,E,26.83,26.83,15.83,0.08,0.0,49.0,8.17
726,manzanares-el-real,2024-08-30,noche,Poco nuboso,Media,Baja,Media,NE,21.8,21.8,10.0,0.02,0.0,72.4,6.6
727,manzanares-el-real,2024-08-31,madrugada,Muy nuboso,Baja,Baja,Baja,NE,17.67,17.67,12.67,0.0,0.0,91.0,7.5
